age,gross_income,num_credit_cards,ind_actividad_cliente,num_Products,num_loans,duration,gender_M,segment_Individuals,segment_VIP,tiprel_1mes_I
35,84810.21,0,0,1,0,1809,1,1,0,1
45,98672.19,0,0,1,0,6627,0,1,0,1
25,82287.36,0,0,1,0,1432,1,0,0,1
54,49776.06,0,1,5,0,5891,0,0,1,0
23,105554.55,0,0,1,0,1385,1,0,0,1
31,84320.4,0,1,1,0,488,0,1,0,0
41,153642.45,0,1,0,0,1752,1,1,0,0
26,45097.26,0,0,1,0,1878,1,0,0,1
67,52361.13,0,1,1,0,4553,0,1,0,1
67,97929.06,0,0,0,0,3544,1,1,0,1
66,127790.46,0,1,1,0,5574,0,1,0,0
42,106736.13,0,1,3,0,5567,1,1,0,0
40,152657.55,0,1,2,0,2267,1,1,0,0
49,148913.94,0,0,4,0,7457,0,1,0,0
25,60268.08,0,0,1,0,1034,1,0,0,1
32,103636.98,0,1,1,0,663,1,0,0,0
52,2336.01,0,0,0,0,5536,0,1,0,1
45,96896.88,0,0,1,0,4684,0,1,0,1
40,63090.69,0,1,1,0,677,0,1,0,1
42,190448.58,0,0,2,0,5631,1,1,0,1
81,78319.59,0,0,1,0,3609,1,1,0,1
43,105716.31,0,1,3,0,5441,0,1,0,0
63,108769.11,0,0,0,0,6019,0,1,0,1
80,322425.48,0,0,1,0,5193,1,1,0,1
28,104249.07,0,0,1,0,1850,1,0,0,1
32,133585.41,1,1,5,0,5252,1,0,0,0
51,32530.59,0,0,1,0,2426,0,1,0,1
72,211364.88,0,0,0,0,3541,0,1,0,1
30,270321.0,0,1,1,0,4619,0,0,0,0
40,161115.99,0,1,1,0,4044,0,1,0,0
36,79337.13,0,1,2,0,1832,0,1,0,0
65,68324.85,0,1,1,0,681,1,1,0,0
38,142914.09,0,1,1,0,5459,0,1,0,0
55,127367.49,0,0,0,0,2259,0,1,0,0
46,265731.84,1,1,5,0,6844,1,1,0,0
21,107666.46,0,1,1,0,1063,0,0,0,0
43,283163.64,0,1,5,0,3050,0,1,0,0
24,47477.52,0,1,1,0,1794,1,0,0,0
42,140001.66,0,1,3,0,6802,1,1,0,0
41,103237.17,0,1,2,0,5186,0,1,0,0
42,109308.69,0,1,5,0,4923,0,1,0,0
27,38399.52,0,0,1,0,1795,0,0,0,1
37,35878.92,0,1,1,0,1135,0,1,0,0
71,237243.15,0,0,1,0,3842,1,1,0,1
23,55818.15,0,0,1,0,1725,1,0,0,1
28,66636.39,0,1,1,0,1784,1,0,0,1
20,270270.93,0,0,1,0,430,1,0,0,0
28,117632.91,0,0,1,0,1776,1,0,0,1
47,84675.39,0,0,0,0,6779,1,1,0,1
30,69614.13,0,1,1,0,1374,1,1,0,0
53,416770.29,0,1,4,0,2833,1,1,0,0
48,136593.9,0,1,3,0,3528,0,1,0,0
48,59471.16,0,1,3,0,5417,0,1,0,0
48,159868.92,0,0,0,0,6047,0,1,0,1
36,130121.34,0,0,1,0,3602,1,1,0,1
45,70288.14,0,0,1,0,2664,1,1,0,1
25,223304.73,0,1,1,0,1053,1,0,0,0
51,258947.28,0,1,1,1,3380,0,1,0,0
74,126592.74,0,0,1,0,4106,0,1,0,1
50,135856.5,0,0,1,0,4012,0,1,0,0
44,159318.54,0,1,1,0,3503,1,1,0,0
54,216361.05,0,0,0,0,3191,1,1,0,1
32,73407.69,0,1,1,0,1041,0,1,0,0
46,55641.54,0,1,2,0,6961,0,0,1,0
45,125648.19,0,1,1,0,3287,1,1,0,0
25,103568.91,0,0,1,0,698,0,0,0,1
24,52295.76,0,0,1,0,1405,0,0,0,1
35,91073.16,1,1,2,0,1098,1,1,0,0
47,110748.51,0,1,1,0,1742,0,1,0,0
43,69228.09,0,0,0,0,3784,0,1,0,1
84,189282.06,0,0,1,0,5486,0,1,0,1
25,101832.48,0,0,1,0,1811,1,0,0,1
59,102988.11,0,1,1,0,460,0,1,0,0
26,63562.86,0,1,1,0,1094,1,0,0,1
24,34241.61,0,0,1,0,1430,1,0,0,1
22,53195.97,0,0,0,0,1149,1,0,0,1
43,122386.8,0,0,0,0,6467,0,1,0,1
59,84872.37,0,0,1,0,2928,1,1,0,1
39,129821.67,0,1,1,0,2152,0,1,0,1
56,116408.73,0,1,4,0,6796,1,1,0,0
23,50179.59,0,0,0,0,1430,1,0,0,1
24,99256.98,0,0,1,0,1511,1,0,0,1
21,136169.4,0,1,2,0,1207,0,0,0,0
27,21694.32,0,0,1,0,1797,1,0,0,1
54,199174.74,0,0,0,0,6760,0,1,0,1
48,143937.99,0,0,1,0,1969,0,1,0,1
54,222172.62,0,0,0,0,2959,1,1,0,1
42,62683.71,0,1,3,0,5283,0,1,0,0
71,164667.12,0,0,0,0,3051,1,1,0,1
47,251718.39,0,1,3,0,5959,0,1,0,0
57,100019.37,0,1,3,0,5408,0,0,1,0
71,85512.63,0,0,0,0,3327,1,1,0,1
48,31145.88,0,0,0,0,1971,0,1,0,1
45,85441.71,0,1,1,0,1789,1,1,0,1
29,78804.81,0,1,4,0,956,0,0,0,0
25,148053.99,0,1,1,0,1516,0,0,0,0
27,157947.75,0,0,1,0,1069,0,0,0,1
48,318751.8,0,1,4,0,5655,1,1,0,0
63,196208.22,1,1,4,0,5364,0,0,1,0
22,26815.26,0,1,1,0,776,1,0,0,0
24,318243.33,0,0,1,0,1460,0,0,0,1
51,62177.58,0,0,1,0,4170,0,1,0,1
70,296545.44,0,1,1,0,6199,1,1,0,0
24,56897.37,0,0,1,0,1516,0,0,0,1
23,174821.61,0,0,1,0,1521,1,0,0,1
45,120438.36,0,0,2,0,1069,1,1,0,1
25,63416.61,0,0,1,0,1826,1,0,0,1
46,140637.24,0,1,4,0,6025,0,1,0,0
54,150776.19,0,0,1,0,5270,0,1,0,1
39,146687.85,0,1,1,0,3272,0,1,0,0
37,131083.89,0,1,3,0,2036,0,1,0,0
65,390731.46,0,0,1,0,3702,0,1,0,1
50,36924.06,0,0,0,0,831,0,1,0,1
42,98690.34,0,0,2,0,5135,0,1,0,1
23,81734.67,0,0,1,0,1151,1,0,0,1
40,158107.5,0,1,2,0,5720,1,1,0,0
54,104065.2,0,1,1,0,2354,1,1,0,0
81,67916.79,0,0,1,0,4945,0,1,0,1
27,91230.12,0,0,1,0,776,0,0,0,1
51,131122.05,0,1,3,0,6803,0,0,1,0
75,294677.01,0,1,2,0,3280,0,1,0,0
50,114201.78,0,1,1,0,2739,0,1,0,0
48,78639.18,0,0,0,0,654,0,1,0,1
27,43813.62,0,0,1,0,677,0,0,0,1
54,120235.59,0,1,1,0,713,1,1,0,0
30,77032.08,0,0,2,0,1747,1,0,0,1
59,54811.62,0,0,1,0,3158,0,1,0,1
29,85547.61,0,0,1,0,1763,1,0,0,1
42,54298.65,0,1,1,0,487,1,1,0,1
28,110616.09,0,0,1,0,1404,1,0,0,1
51,94446.03,0,0,2,0,4372,0,1,0,0
43,68330.34,0,1,2,0,2320,1,1,0,1
22,67351.41,0,1,1,0,1144,1,0,0,0
27,151860.48,0,0,0,0,2762,0,1,0,1
28,130652.85,0,0,1,0,1461,0,0,0,1
51,190016.16,0,1,5,0,7107,0,1,0,0
44,68791.95,0,1,2,0,4695,1,1,0,0
26,111770.01,0,0,1,0,725,0,0,0,1
60,133918.17,0,1,3,0,3365,1,1,0,0
35,63361.83,0,1,2,0,1249,0,1,0,0
21,102369.06,0,0,0,0,375,0,0,0,1
29,43377.69,0,0,1,0,1523,0,0,0,1
21,56276.25,0,1,1,0,776,1,0,0,0
36,159064.38,0,1,1,0,4043,0,1,0,0
28,433020.45,0,0,1,0,1770,0,0,0,1
38,75600.48,0,0,0,0,4287,1,1,0,1
25,83398.83,0,1,1,0,1814,1,0,0,0
44,29257.95,0,0,0,0,585,1,1,0,1
23,74611.5,0,0,1,0,1094,0,0,0,1
34,161987.43,0,1,2,0,2152,1,1,0,0
61,70190.16,0,1,5,0,5466,1,1,0,0
24,43026.3,0,0,1,0,1874,1,0,0,1
54,45295.11,0,1,1,0,804,0,1,0,0
38,42733.26,0,0,1,0,2806,0,1,0,1
24,203011.98,0,1,1,0,1745,0,0,0,0
68,154475.94,0,0,0,0,3726,0,1,0,1
24,60085.05,0,0,1,0,1873,0,0,0,1
24,149268.36,0,1,1,0,1851,1,0,0,1
26,91538.55,0,0,1,0,780,0,0,0,1
47,463625.16,1,1,5,0,5527,1,1,0,0
51,171653.64,0,0,1,0,4427,0,1,0,1
22,156764.88,0,0,0,0,989,0,0,0,1
52,125402.97,0,1,4,0,7541,0,1,0,0
21,211606.23,0,0,1,0,711,1,0,0,1
47,172963.29,0,1,3,0,1461,1,1,0,0
25,59099.61,0,0,1,0,1867,0,0,0,1
34,207349.74,0,0,0,0,2887,1,1,0,1
23,27652.35,0,0,1,0,1493,1,0,0,1
29,79059.36,0,0,1,0,1747,1,0,0,1
28,134609.34,0,0,1,0,1752,1,0,0,1
42,114276.42,0,0,0,0,5350,0,1,0,0
46,158325.33,0,0,1,0,5464,0,1,0,1
90,92718.87,0,1,1,0,4272,1,0,1,0
28,58794.63,0,0,1,0,1868,1,0,0,1
25,72022.29,0,1,1,0,711,0,0,0,0
57,57752.49,0,0,1,0,2431,0,1,0,1
51,83499.12,0,1,1,0,1444,0,1,0,0
21,148879.83,0,0,1,0,1097,1,0,0,1
49,162406.8,0,0,1,0,6145,1,1,0,1
23,109641.03,0,1,1,0,1509,0,0,0,0
22,48290.4,0,0,0,0,662,1,0,0,1
22,23423.79,0,0,1,0,1125,1,0,0,1
47,60270.45,0,1,1,0,587,1,1,0,0
57,61305.93,1,1,5,0,2704,1,1,0,0
66,242253.39,0,1,2,0,6806,0,1,0,0
32,62472.81,0,0,1,0,1755,1,0,0,1
27,251936.79,0,0,1,0,1061,1,0,0,1
54,145741.5,0,1,2,0,5862,0,1,0,0
28,98694.75,0,0,1,0,1433,0,0,0,1
31,32550.39,0,0,0,0,398,1,1,0,0
29,65567.94,0,1,2,0,397,0,0,0,0
57,112705.38,0,1,3,0,4598,0,1,0,0
53,97013.94,0,0,0,0,2151,1,1,0,0
21,60595.95,0,0,1,0,780,1,0,0,1
24,43329.9,0,0,0,0,1769,1,0,0,1
23,43549.56,0,0,1,0,1063,0,0,0,1
46,78447.36,0,1,3,0,4192,1,1,0,0
64,75828.63,0,1,2,0,5652,0,0,1,0
64,101877.9,0,1,3,0,1593,0,1,0,0
34,63349.68,0,1,2,0,1070,0,1,0,0
23,193638.12,0,1,2,0,1452,0,0,0,0
46,271574.19,0,0,0,0,5865,0,1,0,0
74,25037.88,0,0,1,0,449,0,1,0,1
40,76116.84,0,0,1,0,2068,0,1,0,1
27,58816.41,0,0,0,0,1880,1,0,0,1
23,59195.37,0,1,2,0,1140,1,0,0,0
46,110432.13,0,1,1,0,6128,0,1,0,0
48,164533.62,0,1,4,0,1166,0,1,0,0
43,101026.83,0,1,2,0,1427,0,1,0,0
45,244657.74,0,1,2,0,5751,1,1,0,0
44,178500.9,0,1,1,0,3468,0,1,0,0
22,170476.5,0,0,1,0,1096,0,0,0,1
88,169379.55,0,0,0,0,3684,0,1,0,1
21,51160.2,0,0,1,0,730,0,0,0,1
29,127224.15,0,0,1,0,1789,1,0,0,1
41,97265.58,0,0,1,0,5777,1,1,0,1
44,96558.51,0,1,0,0,2417,0,1,0,0
88,86786.97,0,1,2,0,5791,1,1,0,0
49,56757.54,0,1,2,0,4794,0,1,0,0
23,42106.65,0,0,1,0,1426,0,0,0,1
23,210699.27,0,0,1,0,1453,1,0,0,1
66,91670.85,0,0,1,0,2396,1,1,0,1
21,118355.97,0,0,1,0,733,0,0,0,1
29,108211.8,0,1,1,0,1775,0,0,0,0
54,464885.64,0,0,1,0,5744,0,1,0,1
30,108155.13,0,1,1,0,1807,1,0,0,1
37,367267.2,0,1,5,0,4245,0,1,0,0
24,31413.9,0,0,1,0,1147,0,0,0,1
48,451931.22,0,0,0,0,2848,1,1,0,0
52,110378.43,0,1,3,0,2851,1,1,0,0
35,320623.11,0,1,1,0,1777,1,1,0,0
22,216637.35,0,1,2,0,1019,0,0,0,0
24,183460.83,0,0,0,0,1024,0,0,0,1
22,39986.88,0,0,1,0,1135,1,0,0,0
23,77875.8,0,0,1,0,1416,1,0,0,1
21,99360.6,0,1,1,0,720,1,0,0,0
57,45109.5,0,0,0,0,4328,0,1,0,1
62,77991.78,0,1,2,0,6243,1,1,0,0
62,61644.66,0,0,1,0,5359,1,1,0,1
24,110163.99,0,0,0,0,1760,1,0,0,1
22,58437.72,0,0,1,0,1073,1,0,0,1
32,87097.92,0,0,1,0,3566,0,1,0,1
21,86746.2,0,1,1,0,697,0,0,0,0
21,99108.03,0,0,0,0,754,1,0,0,1
47,51641.67,0,0,1,0,3097,1,1,0,1
28,145684.86,0,1,4,0,748,1,1,0,0
27,124846.17,0,1,1,0,731,1,0,0,0
22,66245.55,0,0,0,0,1081,1,0,0,1
47,82344.63,0,1,3,0,2370,0,1,0,0
39,87509.1,0,1,4,0,4547,0,1,0,0
54,146891.07,0,1,2,0,5757,1,1,0,0
22,145340.67,0,1,1,0,705,0,0,0,0
82,102228.45,0,0,1,0,5331,0,1,0,1
44,62458.47,1,1,4,0,4561,1,1,0,0
24,64713.15,0,0,1,0,1817,1,0,0,1
39,90845.46,0,0,0,0,576,1,1,0,1
46,53848.29,0,0,0,0,7545,1,1,0,1
64,343376.43,1,1,5,0,6491,0,1,0,0
50,58510.62,0,0,0,0,3527,0,1,0,1
62,121830.72,0,0,1,0,3512,0,1,0,1
30,314490.54,0,1,1,0,5161,1,0,0,0
35,82057.77,0,1,1,0,1732,1,1,0,0
89,81068.13,0,1,2,0,5361,0,1,0,1
21,90100.65,0,0,1,0,710,0,0,0,1
55,87388.38,0,1,1,0,2369,0,1,0,0
73,58881.12,0,0,1,0,3009,0,1,0,1
55,243284.67,0,1,2,0,5723,0,1,0,0
22,77358.3,0,0,1,0,789,0,0,0,1
33,59453.58,0,1,4,0,905,1,0,0,0
23,159672.99,0,0,1,0,381,0,0,0,1
59,35296.26,1,1,5,0,4918,0,1,0,0
44,376506.36,0,0,0,0,5996,0,1,0,1
66,98440.8,0,1,3,0,5720,0,1,0,0
45,52230.57,0,0,0,0,3334,1,1,0,1
38,88219.38,0,1,4,0,1469,0,1,0,0
38,106727.88,0,0,0,0,2993,0,1,0,0
36,55962.15,0,1,2,0,965,0,1,0,0
21,176630.28,0,0,1,0,711,1,0,0,1
43,289722.09,0,0,1,0,5868,1,1,0,0
46,97436.88,0,1,1,0,6691,0,1,0,0
45,40388.22,0,0,1,0,5471,0,1,0,1
44,119480.22,0,1,2,0,5168,1,1,0,1
20,187346.64,0,1,1,0,373,1,0,0,0
59,90852.51,0,1,2,0,5402,0,1,0,1
20,78159.42,0,1,1,0,786,1,0,0,0
37,76590.21,0,1,2,0,1214,0,1,0,0
53,158949.9,0,0,0,0,1797,1,1,0,1
22,146662.23,0,0,1,0,1165,0,0,0,1
53,119110.83,0,1,1,0,4950,1,1,0,0
23,62063.1,0,1,1,0,732,0,0,0,0
41,168233.19,0,1,2,0,684,1,1,0,0
30,270384.63,0,1,2,0,3851,1,1,0,0
81,172450.89,0,1,1,0,5837,0,1,0,1
88,113968.74,0,1,2,0,7184,0,1,0,0
56,113317.59,0,0,1,0,5731,0,1,0,1
27,52852.71,0,0,0,0,1047,1,0,0,1
23,145934.16,0,0,1,0,1088,0,0,0,1
32,52470.96,0,1,1,0,761,0,0,0,0
48,120039.39,0,0,2,0,2861,0,1,0,1
22,78790.41,0,0,1,0,1083,1,0,0,1
28,102382.32,0,0,0,0,1073,1,0,0,1
41,184623.21,0,1,4,0,1780,1,1,0,0
38,50992.95,0,0,0,0,4011,0,1,0,1
45,50560.65,0,1,3,0,5910,0,1,0,0
25,74162.73,0,0,1,0,1738,1,0,0,1
23,80236.47,0,0,1,0,1088,0,0,0,1
24,195938.49,0,0,1,0,1873,1,0,0,1
75,93162.48,0,0,0,0,6565,0,1,0,1
25,59276.88,0,0,1,0,1796,1,0,0,1
31,101900.58,0,1,5,0,1238,0,0,0,0
30,75580.14,0,0,1,0,1082,0,0,0,1
39,216441.54,0,0,0,0,870,0,1,0,1
57,95013.0,0,0,1,0,6992,0,1,0,1
25,82575.78,0,0,1,0,1504,1,0,0,1
50,110569.2,0,0,1,0,5424,0,1,0,1
58,289169.97,0,1,3,0,7403,0,1,0,0
46,150167.82,0,1,2,0,5659,0,1,0,0
20,181446.0,0,0,1,0,4930,1,1,0,1
23,292539.69,0,0,1,0,1523,1,0,0,1
22,74649.78,0,1,1,0,1142,1,0,0,0
70,81548.34,0,0,0,0,4437,1,1,0,1
45,39733.86,1,1,5,0,6683,1,1,0,0
27,116909.82,0,0,0,0,1049,1,0,0,1
37,185970.78,0,1,3,0,2117,1,1,0,0
44,135469.14,0,0,2,0,5429,0,1,0,0
75,94366.08,0,0,0,0,4841,1,1,0,1
57,90297.48,0,1,2,0,2581,0,1,0,0
47,92523.63,0,0,1,0,4363,0,1,0,0
28,76677.93,0,0,1,0,1385,0,0,0,1
37,93838.41,0,0,2,0,4959,1,1,0,1
49,132022.77,0,0,1,0,3628,1,1,0,1
45,93038.58,0,0,0,0,3289,1,1,0,1
41,111182.1,0,0,1,0,5324,0,1,0,1
24,88492.14,0,1,1,0,1340,0,0,0,0
39,84206.73,0,0,1,0,2821,1,1,0,1
35,69186.18,0,1,2,0,3561,1,1,0,0
23,63786.63,0,0,1,0,1511,1,0,0,1
23,69301.95,0,1,4,0,3758,0,0,0,0
56,72706.59,0,1,2,0,5298,0,0,1,0
44,131454.72,0,0,0,0,1453,0,1,0,1
33,41676.72,0,1,1,0,592,1,1,0,0
48,168468.87,0,1,2,0,6040,1,0,1,0
46,296461.17,0,0,0,0,3055,1,1,0,1
32,260244.24,0,1,1,0,1109,1,1,0,0
23,73214.43,0,0,1,0,1459,0,0,0,1
47,224155.23,0,1,2,0,5613,0,1,0,1
21,83992.77,0,1,1,0,369,0,0,0,0
39,161880.45,0,0,1,0,3148,1,1,0,1
61,143688.51,0,0,2,0,5316,0,1,0,1
63,136598.82,0,0,0,0,2987,0,1,0,1
42,161860.2,0,1,2,0,2844,0,1,0,0
30,156247.02,0,0,1,0,1802,0,0,0,1
40,53591.7,0,1,1,0,1076,0,1,0,0
46,193135.65,0,0,1,0,5436,1,1,0,1
21,80403.6,0,1,1,0,726,0,0,0,0
29,269180.34,0,0,0,0,1791,1,1,0,1
24,80334.75,0,0,1,0,1420,1,0,0,1
24,56870.94,0,0,1,0,1445,1,0,0,1
45,123522.78,0,0,0,0,2927,0,1,0,1
31,71067.72,0,1,1,0,3616,0,0,0,0
24,71135.37,0,1,1,0,1077,0,0,0,1
41,61944.99,0,0,1,0,1062,1,1,0,1
26,164231.22,0,0,0,0,1769,0,0,0,1
33,117140.73,0,0,1,0,1444,1,0,0,1
26,79025.61,0,0,0,0,1423,1,1,0,1
21,192358.5,0,1,1,0,793,0,0,0,0
81,83621.4,0,1,1,0,2869,0,1,0,0
22,165452.82,0,0,1,0,646,1,0,0,1
57,270642.06,0,1,2,0,5473,0,1,0,0
49,452322.12,0,0,0,0,4554,1,1,0,1
37,88627.86,0,1,3,0,955,1,1,0,0
21,92535.69,0,0,1,0,674,1,0,0,1
20,51546.21,0,1,1,0,776,1,0,0,0
37,104910.48,0,1,1,0,2908,1,1,0,0
22,49882.65,0,0,0,0,418,0,0,0,1
22,55534.14,0,0,0,0,677,0,0,0,1
23,34291.65,0,1,1,0,1089,0,0,0,0
26,162454.92,0,1,1,0,1426,1,0,0,0
46,132950.79,0,0,1,0,3652,1,1,0,1
40,120566.79,0,0,0,0,6312,0,1,0,1
45,137230.59,0,1,3,0,5197,0,1,0,0
21,43320.24,0,0,1,0,776,1,0,0,1
22,69936.78,0,0,1,0,1102,0,0,0,1
22,41587.47,0,0,0,0,662,0,0,0,1
52,232242.84,0,1,1,0,2868,0,1,0,0
64,224829.06,0,0,1,0,6869,0,1,0,0
60,117112.98,0,1,1,0,424,1,1,0,0
29,173546.7,0,0,1,0,1469,1,0,0,1
35,130279.95,0,1,1,0,516,1,1,0,0
57,138486.06,0,1,1,0,3651,1,1,0,1
72,82382.37,0,0,1,0,3699,1,1,0,1
44,107669.76,0,1,5,0,5186,0,1,0,0
84,117888.57,0,0,0,0,664,1,1,0,1
38,92897.4,0,0,1,0,449,0,1,0,0
42,62835.66,0,0,0,0,2306,1,1,0,1
54,80410.29,0,1,1,0,3492,1,1,0,0
28,118728.36,0,0,1,0,1755,0,0,0,1
44,142621.32,0,1,2,0,6789,0,1,0,0
25,95990.67,0,1,1,0,1812,0,0,0,1
46,101652.72,0,0,0,0,4007,0,1,0,1
62,60126.63,0,0,1,0,704,1,1,0,1
58,118152.33,0,1,2,0,4619,1,1,0,0
30,43437.87,0,0,1,0,1879,1,0,0,1
23,33062.58,0,0,1,0,1074,1,0,0,1
48,79273.83,0,1,3,0,5830,1,1,0,0
41,92997.48,0,1,1,0,5247,0,1,0,0
51,72633.9,0,1,5,0,5157,1,0,1,0
44,27811.71,0,0,0,0,6648,1,1,0,1
42,43646.61,0,0,0,0,4260,1,1,0,0
28,102258.72,0,0,1,0,1776,1,0,0,1
89,67709.19,0,0,1,0,4532,1,1,0,1
51,331209.42,0,1,3,0,5338,1,1,0,0
22,101538.99,0,1,2,0,1135,0,0,0,0
22,53185.83,0,1,1,0,1081,1,0,0,0
44,39663.51,0,0,0,0,5612,1,1,0,1
24,68603.58,0,0,1,0,1441,1,0,0,1
33,72606.6,0,1,2,0,530,0,1,0,0
23,46829.16,0,0,1,0,1047,0,0,0,1
60,173196.66,0,0,1,0,2904,0,1,0,1
65,112618.17,0,1,2,0,1500,0,1,0,0
26,163184.52,0,0,1,0,1517,0,0,0,1
23,400012.95,0,0,1,0,1517,1,0,0,1
74,346424.49,0,0,2,0,5660,1,1,0,1
36,60673.59,0,1,2,0,768,1,1,0,0
31,63457.77,0,0,0,0,1916,1,1,0,1
44,102015.45,0,1,2,0,6565,1,0,1,0
27,58406.82,0,0,1,0,1081,1,0,0,1
21,65982.87,0,0,1,0,404,1,0,0,1
54,28027.86,0,0,0,0,668,0,1,0,1
42,89850.39,0,1,5,0,3335,1,0,1,0
43,101943.12,0,1,1,0,1732,0,1,0,0
22,71118.81,0,1,1,0,1138,1,0,0,1
23,103640.43,0,0,1,0,1514,1,0,0,0
23,127807.47,0,0,1,0,1135,0,0,0,1
33,159539.79,0,0,0,0,762,0,1,0,1
28,70567.59,0,1,1,0,1769,0,1,0,1
41,52401.75,0,1,2,0,2013,1,1,0,0
89,77912.55,0,0,0,0,7213,0,1,0,1
21,145379.01,0,0,0,0,739,1,0,0,0
25,65022.75,0,0,1,0,663,1,0,0,1
22,66808.92,0,0,0,0,653,1,0,0,1
42,312208.08,0,0,0,0,5339,0,1,0,0
43,107978.28,0,1,2,0,4569,1,1,0,0
40,79851.84,0,0,0,0,2319,0,1,0,1
72,131782.5,0,0,1,0,3580,0,1,0,1
23,155100.18,0,0,1,0,415,1,0,0,1
22,73628.91,0,1,1,0,776,0,0,0,0
37,58575.69,0,0,1,0,1392,1,1,0,1
22,56037.69,0,1,1,0,1136,0,0,0,1
44,51388.95,1,1,4,0,4229,0,1,0,0
56,78890.58,0,1,2,0,4749,0,1,0,0
30,315068.25,0,0,0,0,2446,0,1,0,1
78,140271.12,0,0,1,0,3923,0,1,0,1
49,81625.8,0,0,0,0,5819,0,1,0,1
23,86299.38,0,0,1,0,1396,0,0,0,1
21,61631.19,0,0,1,0,1131,0,0,0,1
20,172676.82,0,1,1,0,421,0,0,0,0
46,20653.71,0,0,0,0,475,0,1,0,1
59,77664.99,0,1,1,0,1231,0,1,0,0
20,125156.01,0,1,1,0,524,1,1,0,0
42,90436.17,1,1,5,0,1138,0,1,0,0
41,76666.56,0,0,1,0,1454,1,1,0,1
23,97487.34,0,0,1,0,1802,0,0,0,1
21,181967.67,0,0,1,0,720,1,0,0,1
37,374162.34,0,0,0,0,5466,0,1,0,1
42,102801.45,0,1,1,0,3628,1,1,0,0
35,65020.14,0,0,0,0,5429,0,1,0,1
23,229598.01,0,0,1,0,1516,0,0,0,1
43,62453.7,0,0,2,0,4849,0,1,0,1
25,291421.05,0,1,2,0,4072,1,0,0,0
43,93690.0,0,1,3,0,5563,0,1,0,0
24,143460.0,0,1,2,0,1466,1,0,0,0
32,93286.47,0,0,1,0,3497,1,1,0,1
48,310988.13,0,1,2,0,2566,0,1,0,0
44,127433.67,0,1,1,0,2194,1,1,0,0
57,235805.91,0,1,1,0,6855,0,1,0,0
67,54968.16,0,1,1,0,1514,1,1,0,1
26,47563.14,0,1,1,0,646,0,1,0,0
46,140460.36,0,0,0,0,3471,0,1,0,1
37,101881.8,0,1,5,0,3938,0,1,0,0
23,88054.08,0,0,1,0,1514,0,0,0,1
38,73387.32,0,0,0,0,1343,1,1,0,0
24,95298.63,0,1,2,0,1889,0,0,0,0
38,80544.87,0,1,1,0,3065,0,1,0,0
37,80078.34,0,1,1,0,622,0,1,0,0
43,55119.78,0,1,3,0,1430,0,1,0,0
46,215144.49,0,1,1,0,704,1,1,0,0
78,35462.1,0,0,0,0,3372,0,1,0,1
43,242145.96,0,0,0,0,3023,0,1,0,1
23,46500.45,0,0,1,0,377,0,1,0,0
20,87154.41,0,0,1,0,689,0,0,0,1
38,64163.67,0,0,0,0,5476,0,1,0,1
53,195647.61,0,1,1,0,4146,1,1,0,1
26,95996.61,0,0,0,0,1844,0,0,0,1
42,56115.63,0,1,2,0,4736,0,1,0,1
65,101541.0,0,1,2,0,5582,0,1,0,0
43,406837.77,0,1,4,0,6572,0,0,1,0
30,123707.28,0,1,5,0,2204,0,1,0,0
53,52042.35,0,1,2,0,1305,0,0,1,0
66,171401.67,0,1,2,0,6033,0,1,0,0
57,114190.08,0,1,4,0,3722,0,1,0,0
24,58734.75,0,0,1,0,1874,1,0,0,1
36,208049.79,0,1,2,0,1903,1,1,0,0
43,212307.0,0,1,2,0,4044,0,1,0,0
50,100105.77,0,1,2,0,4485,1,1,0,0
63,159488.85,0,0,1,0,4008,0,1,0,1
35,70050.39,0,1,3,0,2851,1,1,0,0
54,69015.78,0,1,2,0,2883,0,1,0,0
53,94545.09,0,0,1,0,3093,0,1,0,1
28,297559.14,0,0,1,0,706,0,0,0,1
73,81185.67,0,0,0,0,3748,1,1,0,1
25,56655.33,0,0,1,0,1734,1,0,0,1
29,119299.08,0,0,1,0,1455,0,0,0,1
70,132124.59,0,1,2,0,4500,1,1,0,0
27,115044.45,0,1,1,0,997,0,0,0,0
42,61910.1,0,0,0,0,3536,0,1,0,1
26,77007.87,0,0,1,0,719,1,0,0,1
76,208812.54,0,1,2,0,5582,1,1,0,0
25,65307.03,0,0,0,0,417,0,0,0,1
69,255849.81,0,0,1,0,5555,1,1,0,1
25,106585.83,0,1,2,0,1089,0,0,0,0
27,118940.49,0,0,1,0,1427,1,0,0,1
40,82458.39,0,0,1,0,4533,1,1,0,1
28,73760.16,0,0,1,0,1866,0,0,0,1
21,46333.71,0,1,2,0,748,1,0,0,0
24,63896.31,0,0,1,0,1446,0,0,0,1
40,233414.91,0,1,3,0,4381,1,1,0,0
30,45668.91,0,0,0,0,1020,1,0,0,1
23,124794.84,0,0,1,0,1511,1,0,0,1
30,206684.46,0,0,1,0,3600,0,1,0,1
27,135972.42,0,0,0,0,1136,1,0,0,1
84,259979.22,0,1,4,0,7082,1,0,1,0
36,138445.92,0,0,1,0,530,0,1,0,1
55,120693.87,0,1,2,0,2883,0,1,0,0
58,56547.93,0,0,1,0,524,1,1,0,1
81,149651.82,0,0,1,0,2741,1,1,0,1
51,50425.26,0,1,3,0,4226,0,0,1,0
36,101061.12,0,1,2,0,4328,0,0,1,0
38,45032.85,0,1,3,0,622,0,1,0,0
